[0, 0, 0]
        4070	        5332	       18644	       11456	       31958	       43730	       22684	       21984	        5276	        5616	         NaN	         NaN	       41198	       21618	       23568	       25296
       19742	       17622	       10166	        8130	       20884	       22334	       29906	       35390	       27716	       25006	       25042	       36104	         NaN	         NaN	        4566	        5946
       20982	       20974	       14660	       10912	       12152	       12756	       28800	       32098	       38036	       27826	       24710	       21798	         NaN	         NaN	        4692	        5572
       15228	       19222	       42248	       34838	       18632	       16882	        6654	        6042	       41862	       34394	       31406	       17662	        4554	        5402	         NaN	         NaN
       13696	       15134	       35914	       27232	       22704	       20144	        8026	        8312	       33516	       18400	       23860	       21858	        5828	        6098	         NaN	         NaN

[11, 0, 0]
         NaN	         NaN	       19162	       20704	        5008	        5798	       17612	       16302	       35356	       36138	        5436	        3572	       21818	       24294	       17616	       11906
         NaN	         NaN	       18876	       22622	        4744	        6392	       16470	       14898	       48160	       46952	        6422	        4648	       20974	       22166	       22652	       16346
       20088	       18278	         NaN	         NaN	       16260	       14466	        6844	        8062	       25480	       22688	       18004	       17606	       12084	       17474	       50284	       45688
       25910	       28220	         NaN	         NaN	       18318	       16016	        6222	        5830	       24668	       21084	       15620	       10700	        9984	       12350	       39514	       38272
        5790	        5318	       16496	       17780	         NaN	         NaN	       14322	       16104	       13248	       10928	       37046	       35496	       26474	       14936	       18372	       23126
        7228	        7294	       16574	       17144	         NaN	         NaN	       22244	       15440	       16102	       19304	       40632	       45468	       27992	       14670	       23748	       22354
       15032	       13460	        6382	        5312	       11652	       18090	         NaN	         NaN	       20642	       10708	       20914	       19106	       28676	       28792	        4114	        7200
       14070	       14708	        6848	        4940	       12968	       12362	         NaN	         NaN	       25546	       14970	       18018	       17068	       37134	       30754	        5494	        7484
       30788	       38686	       21464	       19096	       10760	       13304	       17484	       24190	         NaN	         NaN	        6236	        4048	       23866	       35544	       41254	       34870
       36576	       44590	       20172	       22434	       10096	       13738	        9750	       13754	         NaN	         NaN	        7586	        4706	       25952	       26026	       35106	       17370
        5626	        6970	       18756	       15160	       35140	       43148	       27146	       21010	        7198	        9802	         NaN	         NaN	       31514	       27876	       40212	       28464
        4022	        4810	       17324	       12368	       29066	       43514	       23342	       18474	        4020	        5606	         NaN	         NaN	       41228	       24344	       21602	       25492
       21554	       16688	        9456	        8772	       21068	       23158	       28520	       32006	       25182	       25146	       24616	       35890	         NaN	         NaN	        4284	        5654
       22706	       21158	       14762	       10612	       11852	       11376	       26334	       32094	       39280	       27504	       23486	       22306	         NaN	         NaN	        5118	        5482
       15930	       18040	       38104	       34706	       18690	       17160	        6854	        5244	       40716	       36040	       31060	       19738	        4132	        5420	         NaN	         NaN
       13972	       15840	       40666	       29472	       21582	       20176	        8446	        8394	       36380	       16820	       22716	       22728	        6074	        6316	         NaN	         NaN

[12, 0, 0]
         NaN	         NaN	       19254	       20510	        4564	        6112	       17234	       15622	       38152	       34972	        3838	        2810	       23298	       24926	       14952	       17928
         NaN	         NaN	       19116	       22366	        4426	        6300	       15994	       12334	       45336	       43568	        4392	        2916	       18720	       19826	       15068	       22194
       20434	       19940	         NaN	         NaN	       17188	       16046	        7598	        6756	       25446	       24534	       24582	       17540	       14808	       15738	       46738	       39290
       25838	       24136	         NaN	         NaN	       16624	       15178	        5984	        6466	       26586	       26496	       20824	       12464	       13646	       10790	       38514	       31106
        5746	        5762	       16346	       19202	         NaN	         NaN	       13584	       15410	       14346	       10090	       32964	       33986	       13334	       16438	       24646	       26578
        6770	        7078	       16222	       17100	         NaN	         NaN	       22166	       13946	       17958	       16260	       45478	       44050	       12936	       15726	       24098	       25780
       16894	       13742	        6324	        4856	       11578	       17306	         NaN	         NaN	        7162	       12422	       23530	       21156	       27584	       24306	        8470	       11590
       14160	       14034	        6126	        5086	       13008	       12178	         NaN	         NaN	        9014	       14516	       17024	       19974	       34422	       32992	        9268	       13298
       36792	       36086	       21260	       20764	       11202	       15218	        7566	        7690	         NaN	         NaN	        5734	        3732	       17180	       13840	       14808	       17366
       29732	       36430	       20410	       22672	        7878	       13396	       11378	       14608	         NaN	         NaN	        6040	        4380	       11372	       22478	       28830	       25672
        4104	        4426	       23974	       18350	       30492	       41500	       25534	       21954	        7148	        6870	         NaN	         NaN	       13612	       11328	       31472	       46040
        3144	        4042	       16310	       11890	       35292	       35002	       24924	       21906	        4070	        6366	         NaN	         NaN	       18470	       22668	       30682	       25984
       21160	       21198	       13916	       10198	       10666	        8400	       27968	       30412	       16770	       10796	       12442	       15570	         NaN	         NaN	        6536	        6270
       24272	       19114	       13610	        8896	       12926	       12368	       26560	       27980	       13022	       22938	        9158	       18480	         NaN	         NaN	        8204	        5218
       15598	       17456	       35120	       31976	       19778	       19866	        8268	        8240	       14392	       28864	       22664	       23998	        6108	        8726	         NaN	         NaN
       15762	       19884	       37218	       26406	       22434	       18388	       14118	       14420	       22286	       26636	       35450	       21904	        6360	        5902	         NaN	         NaN

[13, 0, 0]
